"","Atr","Dim","Spl","Lfq","NumRate","NomRate","SymMin","SymMax","SymMean","SymSd","SymSum","Sks","SksP","Kts","KtsP","AbsC","AtrEnt","CanC","ClEnt","NClEnt","JEnt","MutInf","EAttr","NoiSig","class"
"corel5k_blooms",499,0.110888888888889,4500,0.00177777777777778,0,1,2,2,2,0,1000,0,5.41235054031092,3,46.457452326572,0.0184872670633558,0.0812780357765567,0.356596472106927,0.0130337808319503,0.0188037709702883,0.0942475460514394,6.42705570675465e-05,202.795516744194,1263.6231724915,"SVM"
"corel5k_cactus",499,0.110888888888889,4500,0.00133333333333333,0,1,2,2,2,0,1000,0,5.18826343955297,3,45.6086559788277,0.018323941872709,0.0812780357765567,0.3975841709748,0.0101592083244917,0.014656639469102,0.0913795612062224,5.76828948258823e-05,176.121679661841,1408.04918211711,"SVM"
"corel5k_saguaro",499,0.110888888888889,4500,0.000222222222222222,0,1,2,2,2,0,1000,0,4.33664326090404,3,45.0441950825779,0.0154395500489735,0.0812780357765567,0.327613327059532,0.00209149367920425,0.00301738755903858,0.0833505207125794,1.90087431814504e-05,110.027983398988,4274.82376176619,"SVM"
"corel5k_giraffe",499,0.110888888888889,4500,0.00355555555555556,0,1,2,2,2,0,1000,0,5.91240699439462,3,49.2756337377774,0.0193202076362836,0.0812780357765567,0.33995168079021,0.0235998722310811,0.0340474186333938,0.104780923480134,9.69845275036141e-05,243.336466532784,837.051572437964,"SVM"
"corel5k_zebra",499,0.110888888888889,4500,0.00822222222222222,0,1,2,2,2,0,1000,0,6.55646755129681,3,54.8238515378376,0.0212744354089578,0.0812780357765567,0.420559079770889,0.0476625147787963,0.0687624737076664,0.128750503361862,0.00019004719349096,250.793047259935,426.672907363522,"SVM"
"corel5k_tusks",499,0.110888888888889,4500,0.00311111111111111,0,1,2,2,2,0,1000,0,5.72269127657113,3,48.2641059649338,0.0179397393522388,0.0812780357765567,0.391179852137166,0.0210660120997037,0.0303918311875494,0.102242571126532,0.000101476749728252,207.594470222165,799.952296897701,"SVM"
"corel5k_hands",499,0.110888888888889,4500,0.000444444444444444,0,1,2,2,2,0,1000,0,4.33747929647689,3,44.0706742913688,0.0165141179337443,0.0812780357765567,0.371722377726108,0.0038748725511315,0.00559025941359419,0.0851249671425268,2.7941185161382e-05,138.679606063634,2907.8972177491,"SVM"
"corel5k_train",499,0.110888888888889,4500,0.0208888888888889,0,1,2,2,2,0,1000,0,7.5973484987372,3,67.821936906585,0.0237486939278308,0.0812780357765567,0.472414971408303,0.101478639071384,0.146402729344447,0.182481194076419,0.000275480771522097,368.36922777111,294.04068587973,"SVM"
"corel5k_desert",499,0.110888888888889,4500,0.0122222222222222,0,1,2,2,2,0,1000,0,7.24002689012293,3,62.0840771458259,0.0227090848070252,0.0812780357765567,0.35487618567953,0.0659799962435965,0.0951890133785091,0.147092429002693,0.000165603017460465,398.42266919652,489.800451724622,"SVM"
"corel5k_dunes",499,0.110888888888889,4500,0.00622222222222222,0,1,2,2,2,0,1000,0,6.46289497166792,3,53.5949896487649,0.0206836417572031,0.0812780357765567,0.384806468230136,0.0378093991746944,0.0545474326883229,0.118957064765342,0.000130370185909215,290.015688103901,622.440361074241,"SVM"
"corel5k_canyon",499,0.110888888888889,4500,0.004,0,1,2,2,2,0,1000,0,5.98340414776717,3,49.7942425775772,0.01973654194792,0.0812780357765567,0.340238438704922,0.0260778329833986,0.0376223603222798,0.107254982642993,0.000100886116962463,258.487825367502,804.641432376646,"SVM"
"corel5k_lighthouse",499,0.110888888888889,4500,0.00111111111111111,0,1,2,2,2,0,1000,0,5.0484729072794,3,45.0878031721334,0.0182282226542481,0.0812780357765567,0.345952613680707,0.00866871000210168,0.0125063049309366,0.089897172672197,4.95731064612824e-05,174.867193543179,1638.55905890297,"SVM"
"corel5k_mast",499,0.110888888888889,4500,0.000222222222222222,0,1,2,2,2,0,1000,0,4.33716498627029,3,45.0602453235703,0.0154379166645691,0.0812780357765567,0.393152739999287,0.00209149367920425,0.00301738755903858,0.0833502484161589,1.92810396019704e-05,108.474113553012,4214.43845427561,"SVM"
"corel5k_seals",499,0.110888888888889,4500,0.00333333333333333,0,1,2,2,2,0,1000,0,5.86283708507385,3,48.9097430051937,0.0194945089339967,0.0812780357765567,0.338471725413359,0.0223403798434845,0.0322303552117708,0.10353231747228,8.60981477607993e-05,259.475731180086,943.016078050437,"SVM"
"corel5k_texture",499,0.110888888888889,4500,0.000666666666666667,0,1,2,2,2,0,1000,0,4.69041359860033,3,44.2994400472098,0.0166272613387358,0.0812780357765567,0.329248876085394,0.00554192465310521,0.00799530721401518,0.0867856277299192,3.43326997425916e-05,161.418259986999,2366.36511797605,"SVM"
"corel5k_dust",499,0.110888888888889,4500,0.000666666666666667,0,1,2,2,2,0,1000,0,4.69060214532274,3,44.3054783722464,0.016753756693767,0.0812780357765567,0.345648718704551,0.00554192465310521,0.00799530721401518,0.0867870284408062,3.29319888556596e-05,168.28393442605,2467.0573084364,"SVM"
"corel5k_pepper",499,0.110888888888889,4500,0.000222222222222222,0,1,2,2,2,0,1000,0,4.33658280214342,3,45.0427827173922,0.0154386524669479,0.0812780357765567,0.306126251880013,0.00209149367920425,0.00301738755903858,0.0833520663873822,1.74630683785726e-05,119.76667753134,4653.28148218706,"SVM"
"corel5k_swimmers",499,0.110888888888889,4500,0.0188888888888889,0,1,2,2,2,0,1000,0,7.70759433728704,3,69.821112044493,0.0231753325253014,0.0812780357765567,0.578618724581567,0.0936827866773626,0.13515569175609,0.174609042725486,0.000351779728433265,266.310930122669,230.048094040404,"KNN_3"
"corel5k_pyramid",499,0.110888888888889,4500,0.00777777777777778,0,1,2,2,2,0,1000,0,6.50206836415949,3,54.2944675628265,0.0206152307330026,0.0812780357765567,0.388965564597208,0.045520110250866,0.0656716373196432,0.126634170089443,0.000163975937980116,277.602377590216,494.670503719958,"SVM"
"corel5k_mosque",499,0.110888888888889,4500,0.00177777777777778,0,1,2,2,2,0,1000,0,5.23647792051144,3,45.9246519788702,0.0175093118037188,0.0812780357765567,0.341785829353058,0.0130337808319503,0.0188037709702883,0.0942422649854578,6.95516230491254e-05,187.397220374632,1167.60013056991,"SVM"
"corel5k_sphinx",499,0.110888888888889,4500,0.00311111111111111,0,1,2,2,2,0,1000,0,5.52585069574446,3,47.4310528455876,0.0177832207129421,0.0812780357765567,0.473667227072244,0.0210660120997037,0.0303918311875494,0.102212667442984,0.000131380433276335,160.34360349075,617.646428160294,"SVM"
"corel5k_truck",499,0.110888888888889,4500,0.00111111111111111,0,1,2,2,2,0,1000,0,5.01090393098126,3,45.0270798247216,0.0174866205938843,0.0812780357765567,0.361150735324243,0.00866871000210168,0.0125063049309366,0.0898972468624808,4.94989161776139e-05,175.129289114054,1641.01647334887,"SVM"
"corel5k_fly",499,0.110888888888889,4500,0.00244444444444444,0,1,2,2,2,0,1000,0,5.65007411296291,3,47.6519080175689,0.0187678498411888,0.0812780357765567,0.355307160289286,0.0171421902266609,0.0247309528299789,0.0983434066700388,7.68193331785295e-05,223.149427590345,1057.04141240936,"SVM"
"corel5k_trunk",499,0.110888888888889,4500,0.000888888888888889,0,1,2,2,2,0,1000,0,4.87676883020936,3,44.6676979281557,0.0172414923644397,0.0812780357765567,0.328813922040149,0.00713341665639788,0.01029134483478,0.0883705722920023,4.08801409522145e-05,174.495891898618,1987.20341327991,"SVM"
"corel5k_baby",499,0.110888888888889,4500,0.004,0,1,2,2,2,0,1000,0,6.04997331717003,3,50.1923154961528,0.0203845366657142,0.0812780357765567,0.309242976556682,0.0260778329833986,0.0376223603222798,0.107263261554745,9.26072052099813e-05,281.596155766376,876.664276686286,"SVM"
"corel5k_eagle",499,0.110888888888889,4500,0.000888888888888889,0,1,2,2,2,0,1000,0,4.82396975459324,3,44.5833708910677,0.015751508081944,0.0812780357765567,0.249002193234141,0.00713341665639788,0.01029134483478,0.0883843426165585,2.71098163959969e-05,263.130393514993,2997.10351310821,"SVM"
"corel5k_lynx",499,0.110888888888889,4500,0.00155555555555556,0,1,2,2,2,0,1000,0,5.28500817621337,3,45.9140744392643,0.0187651746305719,0.0812780357765567,0.308881249573064,0.0116124467593863,0.0167532193523538,0.0928349951693962,5.54873665465965e-05,209.280913514513,1463.80254578855,"SVM"
"corel5k_rodent",499,0.110888888888889,4500,0.00666666666666667,0,1,2,2,2,0,1000,0,6.53896187135875,3,54.309155765711,0.0220479064250967,0.0812780357765567,0.364807014333965,0.0400486301904337,0.0577779601701347,0.121193907087311,0.000132758879679631,301.664418132163,611.222971244515,"SVM"
"corel5k_squirrel",499,0.110888888888889,4500,0.00177777777777778,0,1,2,2,2,0,1000,0,5.36278696090153,3,46.2375475947594,0.0182325470023834,0.0812780357765567,0.31452452927607,0.0130337808319503,0.0188037709702883,0.0942522668013615,5.95498071454471e-05,218.871923465948,1363.87487823495,"SVM"
"corel5k_goat",499,0.110888888888889,4500,0.002,0,1,2,2,2,0,1000,0,5.51881569810459,3,46.9018397561126,0.0192722782093815,0.0812780357765567,0.299657280790679,0.0144272148621774,0.0208140713355028,0.0956462535096363,5.89971290977031e-05,244.540964667703,1376.66086281851,"SVM"
"corel5k_marsh",499,0.110888888888889,4500,0.00111111111111111,0,1,2,2,2,0,1000,0,4.99079089698357,3,45.0009274974658,0.0172679959835238,0.0812780357765567,0.362341703382124,0.00866871000210168,0.0125063049309366,0.0898968385467861,4.99072318722891e-05,173.696469968212,1627.58232619562,"SVM"
"corel5k_wolf",499,0.110888888888889,4500,0.002,0,1,2,2,2,0,1000,0,5.48101044200359,3,46.7253368401657,0.0187853250199387,0.0812780357765567,0.302141563141574,0.0144272148621774,0.0208140713355028,0.0956459711029946,5.92795357394293e-05,243.375975911721,1370.09771125443,"SVM"
"corel5k_pack",499,0.110888888888889,4500,0.000666666666666667,0,1,2,2,2,0,1000,0,4.68950801958136,3,44.2780691020215,0.016328561372686,0.0812780357765567,0.277900966518115,0.00554192465310521,0.00799530721401518,0.0867921342990608,2.7826130601027e-05,199.16260483952,2919.92482932417,"SVM"
"corel5k_dall",499,0.110888888888889,4500,0.000666666666666667,0,1,2,2,2,0,1000,0,4.69026710061237,3,44.2910314229857,0.0173802029315602,0.0812780357765567,0.348635601976154,0.00554192465310521,0.00799530721401518,0.08678128107431,3.86793553518269e-05,143.278619891566,2100.32860377979,"SVM"
"corel5k_porcupine",499,0.110888888888889,4500,0.00111111111111111,0,1,2,2,2,0,1000,0,5.01726286261858,3,45.0473669351464,0.0177953856706308,0.0812780357765567,0.390288765912311,0.00866871000210168,0.0125063049309366,0.0898925835245733,5.4162254085019e-05,160.050761338225,1499.63983025843,"SVM"
"corel5k_whales",499,0.110888888888889,4500,0.000888888888888889,0,1,2,2,2,0,1000,0,4.84090457822327,3,44.6055911508093,0.0165933412458851,0.0812780357765567,0.280319859053197,0.00713341665639788,0.01029134483478,0.0883772680894085,3.41843435459592e-05,208.674963929243,2376.63921566264,"SVM"
"corel5k_rabbit",499,0.110888888888889,4500,0.000888888888888889,0,1,2,2,2,0,1000,0,4.84173097207721,3,44.6255717806766,0.0165356739543835,0.0812780357765567,0.325148402884475,0.00713341665639788,0.01029134483478,0.0883725749982738,3.88774346807233e-05,183.484757031432,2089.62239944697,"SVM"
"corel5k_tracks",499,0.110888888888889,4500,0.0228888888888889,0,1,2,2,2,0,1000,0,7.73963966762755,3,70.4274448452913,0.0234117140753347,0.0812780357765567,0.51677133527818,0.109078623119371,0.157367188641313,0.190029233274634,0.000327425621293536,333.140157720225,247.233584945056,"SVM"
"corel5k_crops",499,0.110888888888889,4500,0.000444444444444444,0,1,2,2,2,0,1000,0,4.33650858336701,3,44.0409527958221,0.0159636716654991,0.0812780357765567,0.293002470905184,0.0038748725511315,0.00559025941359419,0.0851307756254364,2.21327022517411e-05,175.074534824444,3671.30511900836,"SVM"
"corel5k_animals",499,0.110888888888889,4500,0.000888888888888889,0,1,2,2,2,0,1000,0,4.91547574707116,3,44.7540368857332,0.017685788519197,0.0812780357765567,0.396155666521263,0.00713341665639788,0.01029134483478,0.0883658045672144,4.56478657400017e-05,156.270540599378,1779.54405083241,"SVM"
"corel5k_trail",499,0.110888888888889,4500,0.000666666666666667,0,1,2,2,2,0,1000,0,4.69052468879553,3,44.3111334154693,0.0172435453215122,0.0812780357765567,0.326973562820529,0.00554192465310521,0.00799530721401518,0.0867867786632045,3.31817664573343e-05,167.017167703568,2448.47886909714,"SVM"
"corel5k_locomotive",499,0.110888888888889,4500,0.0117777777777778,0,1,2,2,2,0,1000,0,7.15790593969367,3,61.2975614082561,0.0240578245520344,0.0812780357765567,0.433229856971293,0.0640196259318948,0.0923607968515111,0.145099619763444,0.000198041945006864,323.262962953004,409.408187890397,"SVM"
"corel5k_railroad",499,0.110888888888889,4500,0.014,0,1,2,2,2,0,1000,0,7.25174390534778,3,62.6671618005557,0.0240053520582719,0.0812780357765567,0.443782990320761,0.0736633107293265,0.106273693084662,0.154720396329086,0.000220950176796478,333.393309737785,366.856848792765,"SVM"
"corel5k_vehicle",499,0.110888888888889,4500,0.000444444444444444,0,1,2,2,2,0,1000,0,4.33669952283398,3,44.0451147201733,0.0166496179625211,0.0812780357765567,0.323115112079876,0.0038748725511315,0.00559025941359419,0.0851254524635099,2.74558641782978e-05,141.130962987293,2959.31606394681,"SVM"
"corel5k_range",499,0.110888888888889,4500,0.00111111111111111,0,1,2,2,2,0,1000,0,5.01644478491033,3,45.0255699350826,0.0178266672672617,0.0812780357765567,0.337898371948725,0.00866871000210168,0.0125063049309366,0.089897554330267,4.91914483913321e-05,176.223922766811,1651.2797850953,"SVM"
"corel5k_insect",499,0.110888888888889,4500,0.000222222222222222,0,1,2,2,2,0,1000,0,4.33694706592329,3,45.0515834490943,0.0154380868011444,0.0812780357765567,0.377831335891895,0.00209149367920425,0.00301738755903858,0.0833503930826076,1.91363731532208e-05,109.294152160292,4246.30617059883,"SVM"
"corel5k_man",499,0.110888888888889,4500,0.00622222222222222,0,1,2,2,2,0,1000,0,6.43715353246177,3,53.4079198578928,0.0222180622569739,0.0812780357765567,0.349600112565461,0.0378093991746944,0.0545474326883229,0.118966583441685,0.000120851509565906,312.858311083612,671.544646471561,"SVM"
"corel5k_woman",499,0.110888888888889,4500,0.00622222222222222,0,1,2,2,2,0,1000,0,6.47088373996011,3,53.7316556306157,0.0225602584874368,0.0812780357765567,0.3660463294764,0.0378093991746944,0.0545474326883229,0.118958127420081,0.000129307531170424,292.399049246889,627.563820226639,"SVM"
"corel5k_rice",499,0.110888888888889,4500,0.000444444444444444,0,1,2,2,2,0,1000,0,4.33658501048244,3,44.0439215846927,0.0163895052103786,0.0812780357765567,0.308260774960909,0.0038748725511315,0.00559025941359419,0.085128536970829,2.43713568592544e-05,158.992893728037,3333.98197272891,"SVM"
"corel5k_prayer",499,0.110888888888889,4500,0.00244444444444444,0,1,2,2,2,0,1000,0,5.62918059288026,3,47.5185896537471,0.0198674553525845,0.0812780357765567,0.338431946994031,0.0171421902266609,0.0247309528299789,0.0983438981415501,7.63278616673709e-05,224.586276258659,1063.85409129838,"SVM"
"corel5k_glacier",499,0.110888888888889,4500,0.000222222222222222,0,1,2,2,2,0,1000,0,4.33647811513134,3,45.0406397057517,0.0154399441465173,0.0812780357765567,0.278524354812747,0.00209149367920425,0.00301738755903858,0.0833517433079783,1.77861477825186e-05,117.591156037729,4568.73802143048,"SVM"
"corel5k_harvest",499,0.110888888888889,4500,0.000222222222222222,0,1,2,2,2,0,1000,0,4.3363835144355,3,45.0390629813267,0.0154396910009878,0.0812780357765567,0.243323571561968,0.00209149367920425,0.00301738755903858,0.0833537992619782,1.57301937825565e-05,132.96045224335,5166.00791484765,"SVM"
"corel5k_girl",499,0.110888888888889,4500,0.00266666666666667,0,1,2,2,2,0,1000,0,5.66085378644304,3,47.7408417125515,0.0200777315815911,0.0812780357765567,0.346953113296444,0.0184682440156507,0.0266440440553066,0.0996593822470209,8.68975451865531e-05,212.528949764954,934.331781836503,"SVM"
"corel5k_indian",499,0.110888888888889,4500,0.00488888888888889,0,1,2,2,2,0,1000,0,6.12456555334345,3,50.9475584207932,0.0212286078853278,0.0812780357765567,0.40223013440102,0.0308896709471806,0.0445643750901894,0.112031864464913,0.000135842258823905,227.393678628559,597.326592035834,"SVM"
"corel5k_pole",499,0.110888888888889,4500,0.00111111111111111,0,1,2,2,2,0,1000,0,4.99558098827134,3,44.9913319400417,0.0174713634323215,0.0812780357765567,0.336178006460681,0.00866871000210168,0.0125063049309366,0.0898965081437106,5.02376349477196e-05,172.554102340265,1616.87145953705,"SVM"
"corel5k_dance",499,0.110888888888889,4500,0.00111111111111111,0,1,2,2,2,0,1000,0,5.07352172182102,3,45.124221700296,0.0182865283989839,0.0812780357765567,0.298943742063594,0.00866871000210168,0.0125063049309366,0.0899033110427133,4.34347359450204e-05,199.580124374982,1870.26809932581,"SVM"
"corel5k_african",499,0.110888888888889,4500,0.00155555555555556,0,1,2,2,2,0,1000,0,5.25685582693217,3,45.8335088895335,0.0178400748421511,0.0812780357765567,0.323321385922936,0.0116124467593863,0.0167532193523538,0.0928347953145848,5.5687221358087e-05,208.529829217272,1458.54554374176,"SVM"
"corel5k_shirt",499,0.110888888888889,4500,0.000666666666666667,0,1,2,2,2,0,1000,0,4.69009791707785,3,44.2896419243508,0.0167442651008134,0.0812780357765567,0.344004333127476,0.00554192465310521,0.00799530721401518,0.0867836270766361,3.63333530257552e-05,152.529953653789,2236.00894654402,"SVM"
"corel5k_buddhist",499,0.110888888888889,4500,0.004,0,1,2,2,2,0,1000,0,6.10458291425417,3,50.5007547933811,0.0211537764030544,0.0812780357765567,0.33833650580427,0.0260778329833986,0.0376223603222798,0.107262257038957,9.36117209983561e-05,278.574442444622,867.24635750457,"SVM"
"corel5k_tomb",499,0.110888888888889,4500,0.000444444444444444,0,1,2,2,2,0,1000,0,4.33759876786891,3,44.0969852769581,0.0161602217389257,0.0812780357765567,0.369313591427228,0.0038748725511315,0.00559025941359419,0.0851245347760907,2.83735515975651e-05,136.566356094245,2863.5703903889,"SVM"
"corel5k_outside",499,0.110888888888889,4500,0.00133333333333333,0,1,2,2,2,0,1000,0,5.05984465690183,3,45.2457575933081,0.0178534684188893,0.0812780357765567,0.349224553531973,0.0101592083244917,0.014656639469102,0.0913765848616646,6.06592393837732e-05,167.479982071937,1338.91188485458,"SVM"
"corel5k_shade",499,0.110888888888889,4500,0.000222222222222222,0,1,2,2,2,0,1000,0,4.33710311425767,3,45.0590737852968,0.0154395808937317,0.0812780357765567,0.399233116338191,0.00209149367920425,0.00301738755903858,0.083348531649936,2.09978058247664e-05,99.6053443230426,3869.78709341579,"SVM"
"corel5k_formula",499,0.110888888888889,4500,0.006,0,1,2,2,2,0,1000,0,6.25465542568137,3,52.232188947515,0.0209993307649597,0.0812780357765567,0.482214214024491,0.0366779387501346,0.0529150803448483,0.117780152707477,0.000175821819214072,208.608572667977,461.275024453004,"SVM"
