"","Cls","Atr","Num","Nom","Spl","Dim","NumRate","NomRate","SymMin","SymMax","SymMean","SymSd","SymSum","ClMin","ClMax","ClMean","ClSd","Sks","SksP","Kts","KtsP","AbsC","CanC","Fnd","ClEnt","NClEnt","AtrEnt","NAtrEnt","JEnt","MutInf","EAttr","NoiSig","Nb","Lda","Nn","Nlbst","NSlbst","Mfreq","LCard","LDen","Mir","Scl","Lfq","IRLbl","LScl","datasetname","labelname","TOP3","ALL"
"corel5k_vendor",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.000666666666666667,0.999333333333333,0.5,0.706163972144965,0,4.69022065994455,3,44.2921644657713,0.0167494701293669,0.333882420765169,1,0.00554192465310521,0.00799530721401518,0.0812780357765567,0.117259419148034,0.0867841439178728,3.5816511788988e-05,154.730999092131,2268.28954598941,0.000666666666666667,0.999777777777778,0.999111111111111,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.000666666666666667,334.666666666667,0.769423545171772,"corel5k","vendor","SVM","NB"
"corel5k_silhouette",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00133333333333333,0.998666666666667,0.5,0.705221163103383,0,5.12989893731857,3,45.4228586205051,0.0174041976280033,0.369710854341697,1,0.0101592083244917,0.014656639469102,0.0812780357765567,0.117259419148034,0.0913811366217795,5.61074792688422e-05,181.066917581759,1447.61321227974,0.00133333333333333,0.999333333333333,0.998666666666667,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00133333333333333,167.333333333333,0.746548494038789,"corel5k","silhouette","SVM","NB"
"corel5k_architecture",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00177777777777778,0.998222222222222,0.5,0.704592623742329,0,5.38412830808549,3,46.2943446883735,0.0195401959319679,0.307764799656739,1,0.0130337808319503,0.0188037709702883,0.0812780357765567,0.117259419148034,0.0942505816110444,6.12349974625926e-05,212.848556740978,1326.31345055102,0.00177777777777778,0.999777777777778,0.998222222222222,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00177777777777778,125.5,0.646430884605552,"corel5k","architecture","SVM","NB"
"corel5k_blossoms",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00111111111111111,0.998888888888889,0.5,0.705535432783911,0,4.9809275883869,3,44.9737450447551,0.0175248877567829,0.389790955288748,1,0.00866871000210168,0.0125063049309366,0.0812780357765567,0.117259419148034,0.0898923153325493,5.44304461089515e-05,159.262152376077,1492.24581345274,0.00111111111111111,0.999777777777778,0.998666666666667,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00111111111111111,200.8,0.741933217150496,"corel5k","blossoms","SVM","SVM"
"corel5k_athlete",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00244444444444444,0.997555555555556,0.5,0.703649814700747,0,5.61793348952547,3,47.5329748133661,0.0192709371184647,0.394341752847948,1,0.0171421902266609,0.0247309528299789,0.0812780357765567,0.117259419148034,0.0983325631343916,8.76628688258246e-05,195.546762914185,926.166049494071,0.00244444444444444,0.996666666666667,0.929777777777778,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00244444444444444,91.2727272727273,0.637537238631759,"corel5k","athlete","SVM","NB"
"corel5k_parade",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.000666666666666667,0.999333333333333,0.5,0.706163972144965,0,4.69006747798486,3,44.2892792811889,0.0169939463397465,0.31948795394185,1,0.00554192465310521,0.00799530721401518,0.0812780357765567,0.117259419148034,0.0867844293709059,3.55310587558706e-05,155.974092727804,2286.5207951164,0.000666666666666667,0.999777777777778,0.999333333333333,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.000666666666666667,334.666666666667,0.868918244132043,"corel5k","parade","SVM","SVM"
"corel5k_ladder",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.000222222222222222,0.999777777777778,0.5,0.70679251150602,0,4.33658716955045,3,45.0425499357564,0.0154395108507001,0.316563718274327,1,0.00209149367920425,0.00301738755903858,0.0812780357765567,0.117259419148034,0.0833495488372974,1.99806184634437e-05,104.676123165598,4066.84384203432,0.999777777777778,0.997555555555556,0.999777777777778,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.000222222222222222,1004,0.901227335566141,"corel5k","ladder","SVM","SVM"
"corel5k_sidewalk",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.000444444444444444,0.999555555555556,0.5,0.706478241825493,0,4.33694704759717,3,44.0535508657375,0.0163891843433926,0.349890315616676,1,0.0038748725511315,0.00559025941359419,0.0812780357765567,0.117259419148034,0.0851269944888551,2.59138388330841e-05,149.52908274572,3135.47222629128,0.000444444444444444,1,0.999555555555556,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.000444444444444444,502,0.867507046385834,"corel5k","sidewalk","SVM","NB"
"corel5k_store",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00111111111111111,0.998888888888889,0.5,0.705535432783911,0,5.07596119838191,3,45.1745558994673,0.0186875789430326,0.364990947306959,1,0.00866871000210168,0.0125063049309366,0.0812780357765567,0.117259419148034,0.0898966063524822,5.01394261761498e-05,172.892086392189,1620.04040622664,0.00111111111111111,0.999555555555556,0.998888888888889,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00111111111111111,200.8,0.571793903008908,"corel5k","store","SVM","NB"
"corel5k_steps",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00244444444444444,0.997555555555556,0.5,0.703649814700747,0,5.66509669140447,3,47.666416702324,0.0198915475224714,0.35396265798927,1,0.0171421902266609,0.0247309528299789,0.0812780357765567,0.117259419148034,0.0983445466989784,7.5679304239061e-05,226.510938479441,1072.97969093122,0.00244444444444444,0.999555555555556,0.996888888888889,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00244444444444444,91.2727272727273,0.543607206090381,"corel5k","steps","SVM","SVM"
"corel5k_relief",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00222222222222222,0.997777777777778,0.5,0.703964084381274,0,5.55957537875418,3,47.1390737036709,0.0188317970025096,0.309422162519764,1,0.0157958569948722,0.0227886045530933,0.0812780357765567,0.117259419148034,0.0970057974594142,6.80953120146229e-05,231.966878887054,1192.5922367035,0.00222222222222222,0.997555555555556,0.995333333333333,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00222222222222222,100.4,0.479272001834196,"corel5k","relief","SVM","NB"
"corel5k_fog",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00177777777777778,0.998222222222222,0.5,0.704592623742329,0,5.38081124110568,3,46.290180297857,0.0179155538157035,0.327245648855632,1,0.0130337808319503,0.0188037709702883,0.0812780357765567,0.117259419148034,0.0942534057614232,5.84108470836677e-05,223.139733160875,1390.48873598998,0.00177777777777778,0.997555555555556,0.994222222222222,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00177777777777778,125.5,0.771678468093726,"corel5k","fog","SVM","SVM"
"corel5k_frost",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.0164444444444444,0.983555555555556,0.5,0.683850824827523,0,7.50799192204597,3,66.2392321699148,0.0223185912629304,0.391254680342296,1,0.0838584430647735,0.120982159946218,0.0812780357765567,0.117259419148034,0.164922605023173,0.000213873818156654,392.093075195162,379.027983214962,0.0164444444444444,0.980888888888889,0.935555555555556,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.0164444444444444,13.5675675675676,0.360461390444831,"corel5k","frost","SVM","NB"
"corel5k_frozen",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00444444444444444,0.995555555555556,0.5,0.700821387576,0,6.13053622719132,3,50.7522521600598,0.020950441064547,0.322742963592639,1,0.0285061105798476,0.0411256243685786,0.0812780357765567,0.117259419148034,0.109684803883963,9.93424724414306e-05,286.947867103408,817.159985141057,0.00444444444444444,0.996444444444444,0.984888888888889,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00444444444444444,50.2,0.381012129993149,"corel5k","frozen","SVM","NB"
"corel5k_rapids",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.000222222222222222,0.999777777777778,0.5,0.70679251150602,0,4.33660266806301,3,45.0433967934977,0.0154390587367311,0.304142205502439,1,0.00209149367920425,0.00301738755903858,0.0812780357765567,0.117259419148034,0.0833533048545217,1.62246012391302e-05,128.908787857296,5008.55521671201,0.999777777777778,0.998,0.999777777777778,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.000222222222222222,1004,0.925036299710562,"corel5k","rapids","SVM","SVM"
"corel5k_crystals",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00333333333333333,0.996666666666667,0.5,0.702392735978637,0,5.96007815028104,3,49.4542302529831,0.0206136568173654,0.303319789691281,1,0.0223403798434845,0.0322303552117708,0.0812780357765567,0.117259419148034,0.103539150835759,7.92647842816703e-05,281.844958589645,1024.39906609387,0.00333333333333333,0.997111111111111,0.966,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00333333333333333,66.9333333333333,0.464454114639034,"corel5k","crystals","SVM","NB"
"corel5k_spider",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.000444444444444444,0.999555555555556,0.5,0.706478241825493,0,4.33623893901971,3,44.0359702249827,0.0156620028747727,0.266508862755121,1,0.0038748725511315,0.00559025941359419,0.0812780357765567,0.117259419148034,0.0851331302196371,1.97781080511887e-05,195.917250583461,4108.49498132971,0.000444444444444444,0.999777777777778,0.994222222222222,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.000444444444444444,502,0.762838115249506,"corel5k","spider","SVM","SVM"
"corel5k_needles",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00111111111111111,0.998888888888889,0.5,0.705535432783911,0,5.01858495662139,3,45.0930250758338,0.017774599825162,0.392437910843565,1,0.00866871000210168,0.0125063049309366,0.0812780357765567,0.117259419148034,0.0898895762269837,5.71695516746593e-05,151.63158968665,1420.70147212443,0.00111111111111111,0.999111111111111,0.998888888888889,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00111111111111111,200.8,0.513962892449608,"corel5k","needles","SVM","NB"
"corel5k_stick",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00177777777777778,0.998222222222222,0.5,0.704592623742329,0,5.39802791130513,3,46.3585173807592,0.0182308577232339,0.334284056882487,1,0.0130337808319503,0.0188037709702883,0.0812780357765567,0.117259419148034,0.0942526910570139,5.91255514931001e-05,220.442439906397,1373.66854387044,0.00177777777777778,0.998666666666667,0.997555555555556,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00177777777777778,125.5,0.543726072739646,"corel5k","stick","SVM","SVM"
"corel5k_mist",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00155555555555556,0.998444444444444,0.5,0.704906893422856,0,5.31685263181651,3,46.0035601150241,0.0185506007163838,0.3347559213727,1,0.0116124467593863,0.0167532193523538,0.0812780357765567,0.117259419148034,0.0928330963869266,5.73861490161878e-05,202.356264681755,1415.33542535899,0.00155555555555556,0.999111111111111,0.997333333333333,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00155555555555556,143.428571428571,0.499597934989032,"corel5k","mist","SVM","NB"
"corel5k_doorway",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.000666666666666667,0.999333333333333,0.5,0.706163972144965,0,4.68969382172775,3,44.2824203382868,0.0164005812295062,0.271160905005273,1,0.00554192465310521,0.00799530721401518,0.0812780357765567,0.117259419148034,0.0867924176823728,2.75427472889846e-05,201.211759849448,2949.97779911966,0.000666666666666667,0.999555555555556,0.979777777777778,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.000666666666666667,334.666666666667,0.78249330849758,"corel5k","doorway","SVM","NB"
"corel5k_vineyard",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00155555555555556,0.998444444444444,0.5,0.704906893422856,0,5.26369443701516,3,45.8884150740111,0.0178672335599074,0.386223527755535,1,0.0116124467593863,0.0167532193523538,0.0812780357765567,0.117259419148034,0.0928284280573077,6.20544786351874e-05,187.133096833427,1308.78516884145,0.00155555555555556,0.998222222222222,0.997777777777778,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00155555555555556,143.428571428571,0.716075645507948,"corel5k","vineyard","SVM","NB"
"corel5k_pottery",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.000888888888888889,0.999111111111111,0.5,0.705849702464438,0,4.89808009358099,3,44.6919824988403,0.017845004817469,0.339868152771409,1,0.00713341665639788,0.01029134483478,0.0812780357765567,0.117259419148034,0.0883681851715594,4.32672613950658e-05,164.86868885146,1877.51121508295,0.000888888888888889,0.999555555555556,0.999111111111111,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.000888888888888889,251,0.361245908388507,"corel5k","pottery","SVM","SVM"
"corel5k_pots",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00266666666666667,0.997333333333333,0.5,0.703335545020219,0,5.73635210459231,3,48.0890456473993,0.0197238092123231,0.358314421366022,1,0.0184682440156507,0.0266440440553066,0.0812780357765567,0.117259419148034,0.0996690483981689,7.72313940383446e-05,239.128715020752,1051.39633168091,0.00266666666666667,0.996888888888889,0.997111111111111,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00266666666666667,83.6666666666667,0.537592248663451,"corel5k","pots","SVM","NB"
"corel5k_military",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.000222222222222222,0.999777777777778,0.5,0.70679251150602,0,4.33672106762479,3,45.0452143283797,0.0154397302658126,0.357327035770968,1,0.00209149367920425,0.00301738755903858,0.0812780357765567,0.117259419148034,0.0833495926110559,1.99368447049153e-05,104.905952278828,4075.77528613734,0.999777777777778,0.997333333333333,0.999777777777778,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.000222222222222222,1004,0.967116162070098,"corel5k","military","SVM","SVM"
"corel5k_designs",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00111111111111111,0.998888888888889,0.5,0.705535432783911,0,5.04575733670414,3,45.1413049796849,0.0177486876066872,0.3573212872781,1,0.00866871000210168,0.0125063049309366,0.0812780357765567,0.117259419148034,0.0898990021951531,4.77435835051964e-05,181.568063510737,1701.38657866372,0.00111111111111111,0.998,0.997555555555556,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00111111111111111,200.8,0.715274760599216,"corel5k","designs","SVM","SVM"
"corel5k_mushrooms",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.000222222222222222,0.999777777777778,0.5,0.70679251150602,0,4.33659385935183,3,45.044076965666,0.0154388245676139,0.301690143922817,1,0.00209149367920425,0.00301738755903858,0.0812780357765567,0.117259419148034,0.0833552489788556,1.42804769051729e-05,146.458251576083,5690.54912096213,0.999777777777778,0.998444444444444,0.999333333333333,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.000222222222222222,1004,0.59770453618123,"corel5k","mushrooms","SVM","SVM"
"corel5k_terrace",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00133333333333333,0.998666666666667,0.5,0.705221163103383,0,5.14317434846622,3,45.435155601123,0.0176281981394858,0.353854167013436,1,0.0101592083244917,0.014656639469102,0.0812780357765567,0.117259419148034,0.0913830092329157,5.42348681326711e-05,187.318761421894,1497.6306517374,0.00133333333333333,0.999333333333333,0.998666666666667,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00133333333333333,167.333333333333,0.713502513329197,"corel5k","terrace","SVM","NB"
"corel5k_tent",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.000444444444444444,0.999555555555556,0.5,0.706478241825493,0,4.33699190275745,3,44.0492180268587,0.0166534170787611,0.405236543899093,1,0.0038748725511315,0.00559025941359419,0.0812780357765567,0.117259419148034,0.0851202446659863,3.26636617019378e-05,118.62946005535,2487.33203448635,0.000444444444444444,1,0.999555555555556,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.000444444444444444,502,0.923688085312716,"corel5k","tent","SVM","SVM"
"corel5k_bulls",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.004,0.996,0.5,0.701449926937055,0,6.10558702550988,3,50.4535329441063,0.0209529760370242,0.320144093377826,1,0.0260778329833986,0.0376223603222798,0.0812780357765567,0.117259419148034,0.107270875523882,8.4993236072991e-05,306.822450683056,955.288282831781,0.004,0.995777777777778,0.993333333333333,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.004,55.7777777777778,0.44561055952158,"corel5k","bulls","SVM","NB"
"corel5k_giant",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00355555555555556,0.996444444444444,0.5,0.70207846629811,0,5.8204617140676,3,48.7909478272903,0.0205313401787474,0.373168289698177,1,0.0235998722310811,0.0340474186333938,0.0812780357765567,0.117259419148034,0.104767113057127,0.000110794950510172,213.004944019667,732.589711465185,0.00355555555555556,0.995777777777778,0.996444444444444,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00355555555555556,62.75,0.390752948812645,"corel5k","giant","SVM","SVM"
"corel5k_tortoise",2,499,0,499,4500,0.110888888888889,0,1,2,2,2,0,1000,0.00377777777777778,0.996222222222222,0.5,0.701764196617582,0,5.89806245751467,3,49.2638804773426,0.0206435508641664,0.366738325107982,1,0.0248454171144576,0.0358443600598458,0.0812780357765567,0.117259419148034,0.106013105282278,0.000110347608736242,225.155917731252,735.563634748366,0.00377777777777778,0.995555555555556,0.995555555555556,2925,2339,49,3.52155555555556,0.00949206349206349,176.654221260091,0.392483686551111,0.00377777777777778,59.0588235294118,0.401842006814802,"corel5k","tortoise","SVM","SVM"
